Order ID,Customer ID,Date,Time (Hr/Min),Customer Age Range,Gender,Product Type,Product Category,Product Name,Quantity,Unit Price,Tax Amount,Unit Cost,Cost,Shipping Method,Shipping Cost,Total Sales,Profit,Purchase Type,Channel,Country,City,Xmas Budget,Payment Method,Promotion Applied
ORD202119077,CUST7745906,17-01-2023,14:46,18 over,Female,Children,Video Games,PlayStation 5 Game,1,163.68,4.09,41.06,41.06,Standard,2.96,170.73,129.67,In-store,In-store,Netherlands,Milan,High,Other,No
ORD202119078,CUST5017882,17-10-2021,04:00,1 to 11,Male,Teen,Accessories,Samsung Galaxy Case,1,162.42,3.25,50.24,50.24,Express,6.08,171.75,121.51,Online,Online,Portugal,London,Low,Cash,No
ORD202119079,CUST3424567,25-05-2022,23:10,18 over,Female,Teen,Toys,Hot Wheels Car Set,1,157.26,3.15,40.91,40.91,Pickup,0,160.41,119.5,Xmas Market,In-store,Netherlands,Naples,Medium,Credit Card,No
ORD202119080,CUST1965473,01-09-2022,08:37,1 to 11,Female,Children,Technology,Kindle E-reader,1,133.14,3.33,52.86,52.86,Standard,6.28,142.75,89.89,Online,Online,Italy,Stockholm,High,Other,No
ORD202119081,CUST8018158,29-12-2023,08:51,12 to 17,Female,Adult,Technology,Smart Speaker,2,98.34,4.92,31.65,63.3,Standard,3.7,205.3,142,In-store,In-store,Belgium,Funchal,High,Debit Card,No
ORD202119082,CUST1599796,04-07-2021,19:16,18 over,Female,Teen,Clothing,Nike Running Shoes,1,150.52,3.01,41.55,41.55,Express,5.09,158.62,117.07,Online,Online,France,The Hague,High,Debit Card,No
ORD202119083,CUST6616283,08-11-2023,02:20,1 to 11,Female,Teen,General,Fisher-Price Learning Toy,1,139.63,4.19,51.05,51.05,Standard,3.62,147.44,96.39,In-store,In-store,Netherlands,Nice,Low,Other,No
ORD202119084,CUST3356726,01-03-2025,04:11,18 over,Female,Children,Technology,Smartwatch Series 8,1,204.51,5.11,61.82,61.82,Pickup,0,209.62,147.8,In-store,In-store,Belgium,Hamburg,Medium,Cash,No
ORD202119085,CUST9046616,17-01-2022,08:47,18 over,Male,Adult,Technology,Smartwatch Series 8,1,212.43,4.25,58.41,58.41,Standard,4.98,221.66,163.25,Xmas Market,In-store,Poland,Ghent,High,Debit Card,No
ORD202119086,CUST9051856,21-11-2021,10:18,12 to 17,Male,Teen,Wearable Tech,Fitbit Inspire,2,152.66,6.11,56.74,113.48,Standard,2.56,313.99,200.51,Online,Online,France,The Hague,High,Other,No
ORD202119087,CUST6831302,04-06-2025,17:45,18 over,Male,Adult,Technology,Kindle E-reader,1,138.51,3.46,41.79,41.79,Standard,2.4,144.37,102.58,Xmas Market,In-store,Poland,Warsaw,Low,Other,Yes
ORD202119088,CUST3919688,24-07-2022,03:50,12 to 17,Male,Teen,Technology,Smart Speaker,2,101.99,5.1,32.47,64.94,Standard,3.35,212.43,147.49,Xmas Market,In-store,Poland,Gothenburg,Low,Other,No
ORD202119089,CUST3031064,11-12-2022,12:03,1 to 11,Male,Teen,Clothing,The North Face Jacket,1,159.56,3.99,52.45,52.45,Express,12.14,175.69,123.24,In-store,In-store,Austria,Lyon,Low,Debit Card,No
ORD202119090,CUST9505730,06-12-2024,10:46,12 to 17,Female,Adult,Accessories,Samsung Galaxy Case,1,160.25,4.01,62.04,62.04,Standard,2.68,166.94,104.9,In-store,In-store,Germany,Brussels,Low,Cash,No
ORD202119091,CUST9825109,13-02-2023,23:48,12 to 17,Female,Teen,Technology,Smartwatch Series 8,3,191.72,11.5,57.09,171.27,Express,8.58,595.24,423.97,In-store,In-store,Sweden,Manchester,Medium,Cash,No
ORD202119092,CUST5900312,24-10-2021,18:32,18 over,Male,Adult,Technology,Kindle E-reader,1,142.78,2.86,39.89,39.89,Standard,2.05,147.69,107.8,Xmas Market,In-store,Sweden,Marseille,High,PayPal,No
ORD202119093,CUST9361906,26-03-2024,09:17,18 over,Male,Adult,Accessories,Portable Charger,1,29.42,0.74,10.67,10.67,Standard,3,33.16,22.49,Xmas Market,In-store,Sweden,Naples,Medium,Other,No
ORD202119094,CUST7704386,29-07-2022,08:18,12 to 17,Male,Adult,Technology,Kindle E-reader,1,140.99,2.82,44.88,44.88,Standard,5.21,149.02,104.14,In-store,In-store,Germany,Munich,High,PayPal,No
ORD202119095,CUST1985215,13-04-2024,06:19,18 over,Male,Children,Accessories,VR Headset,1,318.29,9.55,122.29,122.29,Express,14.62,342.46,220.17,Xmas Market,In-store,Poland,Munich,High,PayPal,Yes
ORD202119096,CUST9670786,06-10-2025,20:51,18 over,Male,Adult,Video Games,PlayStation 5 Game,1,153.09,4.59,46.73,46.73,Standard,4.5,162.18,115.45,Online,Online,Poland,London,Medium,Debit Card,No
ORD202119097,CUST9333494,04-12-2024,01:45,12 to 17,Male,Adult,Toys,Barbie Doll,1,159.66,3.19,57.9,57.9,Standard,5.64,168.49,110.59,Xmas Market,In-store,Poland,Lodz,High,PayPal,No
ORD202119098,CUST5323517,04-09-2025,20:03,18 over,Male,Children,Home,Robot Vacuum,1,253.55,7.61,69.16,69.16,Standard,1.32,262.48,193.32,Xmas Market,In-store,Sweden,Funchal,Medium,PayPal,No
ORD202119099,CUST6897840,26-08-2025,20:04,1 to 11,Female,Teen,Accessories,Portable Charger,1,31.31,0.63,10.56,10.56,Standard,3.61,35.55,24.99,Xmas Market,In-store,Belgium,Naples,Low,Other,No
ORD202119100,CUST2508038,29-07-2022,11:36,12 to 17,Female,Children,Clothing,Levi's Jeans,2,148.34,8.9,57.88,115.76,Standard,5.75,311.33,195.57,Online,Online,Portugal,Antwerp,Medium,PayPal,No
ORD202119101,CUST9264251,06-08-2023,14:49,12 to 17,Male,Teen,Accessories,VR Headset,1,289.02,5.78,76.2,76.2,Standard,6.18,300.98,224.78,In-store,In-store,Italy,Naples,High,Credit Card,No
ORD202119102,CUST0388943,08-08-2023,15:30,12 to 17,Female,Teen,Accessories,VR Headset,1,302.82,9.08,99.82,99.82,Express,13.72,325.62,225.8,In-store,In-store,Netherlands,The Hague,Medium,Cash,Yes
ORD202119103,CUST1967477,24-06-2022,03:57,12 to 17,Male,Children,Technology,4K Streaming Stick,2,52.5,2.1,17.55,35.1,Standard,2.93,110.03,74.93,In-store,In-store,France,Gothenburg,Medium,Cash,No
ORD202119104,CUST6200452,29-12-2023,07:39,18 over,Male,Children,Building Sets,LEGO Star Wars Set,1,160.25,4.81,60.74,60.74,Standard,2.51,167.57,106.83,Online,Online,United Kingdom,Nice,Low,Other,No
ORD202119105,CUST8040277,04-07-2022,02:41,12 to 17,Female,Adult,Technology,Kindle E-reader,1,153.24,3.83,50.81,50.81,Express,13.36,170.43,119.62,Xmas Market,In-store,United Kingdom,Frankfurt,Medium,Debit Card,No
ORD202119106,CUST3284566,21-04-2024,08:46,1 to 11,Male,Children,Clothing,The North Face Jacket,1,156.34,3.13,56.63,56.63,Express,10.71,170.18,113.55,Xmas Market,In-store,France,Nice,Medium,Credit Card,No
ORD202119107,CUST1907528,03-03-2022,15:12,1 to 11,Male,Children,Technology,Kindle E-reader,1,162.08,3.24,64.31,64.31,Express,7.99,173.31,109,Xmas Market,In-store,Netherlands,Milan,Low,Cash,No
ORD202119108,CUST2070010,14-03-2025,07:52,12 to 17,Female,Children,Technology,4K Streaming Stick,2,52,2.6,19.61,39.22,Standard,6.12,112.72,73.5,In-store,In-store,Italy,Lyon,Medium,Credit Card,No
ORD202119109,CUST4211677,05-12-2021,04:38,1 to 11,Female,Children,Books,DC Comics Graphic Novel,1,157.48,4.72,54.82,54.82,Standard,5.4,167.6,112.78,In-store,In-store,Netherlands,Rome,Low,Debit Card,No
ORD202119110,CUST1195863,19-09-2021,04:30,1 to 11,Male,Teen,Accessories,Wireless Earbuds,1,75.7,2.27,27.23,27.23,Express,5.76,83.73,56.5,In-store,In-store,Portugal,Antwerp,High,Other,No
ORD202119111,CUST7798615,10-04-2023,00:27,12 to 17,Male,Children,Technology,Smart Speaker,1,97.54,2.93,31,31,Standard,5.49,105.96,74.96,Xmas Market,In-store,Sweden,Innsbruck,Medium,Other,No
ORD202119112,CUST8514956,24-04-2023,14:09,1 to 11,Female,Adult,Technology,Kindle E-reader,1,145.01,3.63,45.71,45.71,Standard,6.57,155.21,109.5,In-store,In-store,Netherlands,Krakow,Low,PayPal,No
ORD202119113,CUST6185068,27-01-2023,02:09,18 over,Female,Adult,Clothing,Nike Running Shoes,1,164.97,3.3,63.12,63.12,Standard,3.67,171.94,108.82,Online,Online,Portugal,Vienna,Low,PayPal,No
ORD202119114,CUST6450553,01-08-2022,10:02,12 to 17,Male,Adult,Toys,Hot Wheels Car Set,1,164.58,4.94,42.08,42.08,Standard,3.32,172.84,130.76,Xmas Market,In-store,Italy,Venice,High,Cash,No
ORD202119115,CUST7402226,29-09-2025,03:36,1 to 11,Female,Children,Clothing,The North Face Jacket,1,153.95,3.08,45.08,45.08,Standard,5.74,162.77,117.69,In-store,In-store,France,Porto,Medium,PayPal,No
ORD202119116,CUST2373243,31-12-2024,18:47,1 to 11,Male,Teen,Clothing,The North Face Jacket,1,143.03,3.58,36.65,36.65,Express,11.15,157.76,121.11,In-store,In-store,Belgium,Antwerp,High,Credit Card,No
ORD202119117,CUST4265348,05-08-2023,06:57,1 to 11,Female,Teen,Toys,Barbie Doll,1,149.58,2.99,41.49,41.49,Standard,4.19,156.76,115.27,Xmas Market,In-store,Italy,Innsbruck,Medium,Debit Card,No
ORD202119118,CUST9305175,04-12-2025,14:54,18 over,Female,Adult,Technology,Smartwatch Series 8,1,193.88,4.85,76.25,76.25,Express,12.18,210.91,134.66,Xmas Market,In-store,Sweden,London,Medium,Cash,No
ORD202119119,CUST6250349,08-12-2022,09:00,1 to 11,Male,Teen,General,Fisher-Price Learning Toy,1,162.73,3.25,49.02,49.02,Standard,6.72,172.7,123.68,Online,Online,Poland,Coimbra,Medium,Other,Yes
ORD202119120,CUST6788402,25-02-2022,18:39,12 to 17,Male,Adult,Accessories,Wireless Earbuds,1,78.81,1.97,21.03,21.03,Express,5.24,86.02,64.99,Xmas Market,In-store,Sweden,Rotterdam,Low,Cash,Yes
ORD202119121,CUST4602174,13-05-2023,23:40,1 to 11,Female,Adult,Accessories,Portable Charger,1,30.5,0.61,12.13,12.13,Standard,2.45,33.56,21.43,In-store,In-store,Poland,Rome,Low,Cash,No
ORD202119122,CUST8309483,07-03-2023,15:47,12 to 17,Male,Teen,General,Fisher-Price Learning Toy,1,156.74,3.92,61.73,61.73,Pickup,0,160.66,98.93,Online,Online,United Kingdom,Innsbruck,Low,Credit Card,No
ORD202119123,CUST0370869,28-02-2022,18:17,18 over,Female,Adult,Books,Gordon Ramsay Cookbook,1,162.24,3.24,51.25,51.25,Standard,1.2,166.68,115.43,In-store,In-store,Netherlands,Marseille,Low,Other,Yes
ORD202119124,CUST3494568,17-12-2021,08:10,18 over,Male,Adult,Accessories,Samsung Galaxy Case,1,153.95,4.62,57.47,57.47,Standard,3.24,161.81,104.34,In-store,In-store,Portugal,Antwerp,High,Other,No
ORD202119125,CUST8530696,23-05-2023,22:20,18 over,Male,Adult,General,Fisher-Price Learning Toy,1,151.94,3.04,53.01,53.01,Standard,3.78,158.76,105.75,Online,Online,France,Coimbra,Medium,Credit Card,No
ORD202119126,CUST2915648,13-05-2021,17:41,1 to 11,Male,Children,Accessories,Wireless Earbuds,1,86.2,2.16,31.65,31.65,Standard,3.75,92.11,60.46,Online,Online,Poland,Amsterdam,Low,PayPal,No
ORD202119127,CUST2507572,19-05-2023,01:38,18 over,Male,Teen,General,Fisher-Price Learning Toy,1,146.79,2.94,48.12,48.12,Standard,1.11,150.84,102.72,Xmas Market,In-store,Italy,Funchal,Medium,PayPal,No
ORD202119128,CUST7869954,23-04-2021,17:41,1 to 11,Male,Adult,General,Fisher-Price Learning Toy,3,168.05,10.08,50.39,151.17,Express,13.39,527.62,376.45,Online,Online,Austria,Manchester,Medium,Credit Card,No
ORD202119129,CUST1450756,28-06-2022,10:27,18 over,Male,Adult,Building Sets,LEGO Star Wars Set,1,151.68,3.03,38.64,38.64,Standard,1.69,156.4,117.76,Xmas Market,In-store,Austria,Berlin,Low,Credit Card,Yes
ORD202119130,CUST0682688,31-03-2021,20:23,1 to 11,Male,Adult,Accessories,Ray-Ban Sunglasses,1,151.05,3.78,53.72,53.72,Standard,4.94,159.77,106.05,In-store,In-store,Belgium,London,High,Cash,No
ORD202119131,CUST0488741,27-01-2024,21:44,18 over,Female,Children,Clothing,Nike Running Shoes,1,149.12,3.73,43.25,43.25,Express,7.51,160.36,117.11,In-store,In-store,Belgium,Marseille,High,Credit Card,No
ORD202119132,CUST7021358,23-10-2025,16:18,18 over,Male,Teen,Board Games,Chess Set,1,153.52,4.61,43.52,43.52,Standard,3.97,162.1,118.58,Online,Online,Portugal,Frankfurt,Medium,Credit Card,No
ORD202119133,CUST6923218,24-04-2022,20:09,12 to 17,Male,Teen,General,Fisher-Price Learning Toy,1,160.83,4.02,50.01,50.01,Express,13.77,178.62,128.61,In-store,In-store,Belgium,Utrecht,Medium,Other,No
ORD202119134,CUST7170484,11-11-2023,07:25,1 to 11,Male,Teen,Wearable Tech,Fitbit Inspire,1,151.88,3.04,58.29,58.29,Express,8.91,163.83,105.54,In-store,In-store,Belgium,London,Medium,Cash,No
ORD202119135,CUST5597632,12-01-2021,06:43,1 to 11,Male,Teen,Puzzles,Harry Potter Puzzle,1,156.93,3.14,47.33,47.33,Express,7.32,167.39,120.06,Online,Online,Netherlands,Malmo,Medium,PayPal,Yes
ORD202119136,CUST5232534,16-08-2021,17:08,12 to 17,Male,Adult,Accessories,Portable Charger,1,30.88,0.93,11.98,11.98,Express,14.35,46.16,34.18,Online,Online,Portugal,Stockholm,High,Other,No
ORD202119137,CUST6777111,06-09-2025,18:34,1 to 11,Female,Children,Accessories,Wireless Earbuds,1,86.16,1.72,23.2,23.2,Standard,1.72,89.6,66.4,Online,Online,Portugal,Salzburg,Medium,Cash,No
ORD202119138,CUST7498667,20-04-2023,05:12,18 over,Male,Children,Accessories,Samsung Galaxy Case,2,141.05,8.46,50.66,101.32,Standard,3.78,294.34,193.02,Xmas Market,In-store,Poland,Lisbon,Low,Other,No
ORD202119139,CUST5555108,19-11-2021,04:43,12 to 17,Female,Children,Accessories,Portable Charger,1,29.63,0.59,9.2,9.2,Standard,2.27,32.49,23.29,In-store,In-store,Germany,Liverpool,Low,Debit Card,No
ORD202119140,CUST2329528,14-03-2023,16:26,18 over,Male,Children,Board Games,Chess Set,1,157.81,3.95,46.81,46.81,Standard,3.35,165.11,118.3,Xmas Market,In-store,Sweden,Marseille,Medium,Cash,No
ORD202119141,CUST5682013,28-06-2022,23:19,1 to 11,Female,Children,Technology,4K Streaming Stick,2,50.83,2.54,16.55,33.1,Pickup,0,104.2,71.1,Xmas Market,In-store,Italy,Vienna,Medium,Debit Card,No
ORD202119142,CUST5633264,02-06-2024,06:55,18 over,Female,Children,Electronics,JBL Headphones,1,165.86,4.98,64.8,64.8,Standard,6.05,176.89,112.09,Xmas Market,In-store,France,Venice,Low,Cash,No
ORD202119143,CUST8296146,07-09-2025,00:39,18 over,Male,Teen,Accessories,Samsung Galaxy Case,1,136.16,4.08,54.24,54.24,Express,14.4,154.64,100.4,In-store,In-store,Sweden,Liverpool,Medium,Other,No
ORD202119144,CUST1653296,27-07-2022,00:48,18 over,Female,Teen,Clothing,Levi's Jeans,1,154.96,3.87,44.9,44.9,Express,12.35,171.18,126.28,In-store,In-store,Portugal,Porto,Medium,Credit Card,No
ORD202119145,CUST4919288,19-07-2024,23:54,1 to 11,Male,Teen,Toys,Barbie Doll,1,162.03,4.86,64.71,64.71,Standard,6.11,173,108.29,Online,Online,Netherlands,Warsaw,Medium,Credit Card,No
ORD202119146,CUST1822147,13-10-2023,14:02,18 over,Male,Children,Clothing,The North Face Jacket,1,149.16,4.47,58.57,58.57,Standard,1.68,155.31,96.74,Xmas Market,In-store,Belgium,London,High,Cash,No
ORD202119147,CUST6933617,29-04-2025,04:35,1 to 11,Female,Teen,General,Fisher-Price Learning Toy,1,144.86,2.9,37.44,37.44,Pickup,0,147.76,110.32,Online,Online,United Kingdom,Salzburg,Medium,Other,No
ORD202119148,CUST1032197,12-03-2024,18:37,1 to 11,Male,Children,Kitchen Appliances,Dolce Gusto Coffee Machine,1,155.82,4.67,56.53,56.53,Standard,3.15,163.64,107.11,Xmas Market,In-store,Germany,Rome,Low,Other,No
ORD202119149,CUST5251617,30-06-2024,15:18,1 to 11,Female,Teen,Accessories,Portable Charger,1,27.93,0.7,7.69,7.69,Standard,4.69,33.32,25.63,In-store,In-store,France,Amsterdam,High,PayPal,No
ORD202119150,CUST9679434,23-01-2021,07:34,1 to 11,Female,Adult,Accessories,Ray-Ban Sunglasses,1,151.97,3.04,40.28,40.28,Standard,1.07,156.08,115.8,In-store,In-store,France,Lisbon,Medium,PayPal,Yes
ORD202119151,CUST7508452,16-01-2024,23:19,18 over,Male,Teen,Electronics,JBL Headphones,1,167.14,5.01,52.52,52.52,Standard,4.63,176.78,124.26,In-store,In-store,Portugal,Coimbra,Medium,PayPal,No
ORD202119152,CUST5452202,17-01-2024,21:00,12 to 17,Female,Teen,Technology,Smartwatch Series 8,1,214.7,4.29,80.68,80.68,Express,9.73,228.72,148.04,Xmas Market,In-store,United Kingdom,Brussels,Medium,Credit Card,No
ORD202119153,CUST4400073,09-08-2021,22:12,18 over,Female,Adult,Books,DC Comics Graphic Novel,1,152.62,3.05,51.93,51.93,Express,11.58,167.25,115.32,In-store,In-store,Sweden,Liverpool,Medium,Credit Card,No
ORD202119154,CUST4851682,29-09-2024,06:09,12 to 17,Male,Teen,Accessories,Wireless Earbuds,1,85.16,1.7,33.84,33.84,Standard,1.47,88.33,54.49,In-store,In-store,Portugal,Nice,Medium,Cash,No
ORD202119155,CUST2619709,10-07-2023,00:23,12 to 17,Male,Adult,Kitchen Appliances,Dolce Gusto Coffee Machine,1,154.2,3.86,43.49,43.49,Standard,3.48,161.54,118.05,Online,Online,Netherlands,Lisbon,Medium,PayPal,No
ORD202119156,CUST9540827,06-06-2025,18:33,18 over,Female,Children,Accessories,VR Headset,1,312.93,7.82,94.88,94.88,Express,5.39,326.14,231.26,Online,Online,Netherlands,Berlin,Medium,PayPal,Yes
ORD202119157,CUST0887467,30-07-2024,02:45,12 to 17,Female,Children,Board Games,Chess Set,1,146.25,4.39,39.6,39.6,Express,12.9,163.54,123.94,Online,Online,Belgium,Vienna,Medium,Cash,No
ORD202119158,CUST2077395,28-02-2024,08:12,1 to 11,Female,Teen,General,Fisher-Price Learning Toy,1,146.12,2.92,50.1,50.1,Standard,6.72,155.76,105.66,In-store,In-store,Germany,Ghent,High,Other,No
ORD202119159,CUST0869985,13-08-2021,05:20,18 over,Female,Adult,Home,Robot Vacuum,1,246.1,7.38,91.59,91.59,Pickup,0,253.48,161.89,Online,Online,Belgium,Lyon,Medium,Credit Card,Yes
ORD202119160,CUST9376683,31-10-2021,08:15,1 to 11,Female,Adult,Toys,Hot Wheels Car Set,1,151.91,4.56,55.39,55.39,Standard,6.32,162.79,107.4,In-store,In-store,Sweden,Amsterdam,High,Other,No
ORD202119161,CUST6662105,02-12-2022,20:09,18 over,Male,Teen,Books,DC Comics Graphic Novel,1,162.98,4.89,62.36,62.36,Standard,2.04,169.91,107.55,In-store,In-store,Portugal,Munich,High,Debit Card,No
ORD202119162,CUST1056136,07-03-2022,08:43,18 over,Male,Adult,Accessories,Portable Charger,1,29.57,0.74,10.49,10.49,Standard,6.89,37.2,26.71,Online,Online,France,Milan,Low,Credit Card,No
ORD202119163,CUST5692919,06-10-2024,09:40,18 over,Female,Teen,Toys,Hot Wheels Car Set,1,159.97,4.8,63.6,63.6,Express,12.97,177.74,114.14,Online,Online,Netherlands,Warsaw,Low,Credit Card,No
ORD202119164,CUST0321848,07-09-2024,21:45,1 to 11,Female,Adult,Building Sets,LEGO Star Wars Set,1,166.91,3.34,62.47,62.47,Standard,5.57,175.82,113.35,In-store,In-store,Belgium,Warsaw,High,Other,No
ORD202119165,CUST6330628,24-12-2022,02:52,1 to 11,Female,Children,Clothing,Nike Running Shoes,1,175.28,4.38,59.27,59.27,Standard,5.86,185.52,126.25,Xmas Market,In-store,Portugal,Lyon,High,Other,No
ORD202119166,CUST4578745,02-01-2025,14:13,12 to 17,Male,Teen,Technology,Smart Speaker,1,100.84,2.02,26.81,26.81,Standard,1.23,104.09,77.28,Online,Online,United Kingdom,Lodz,Medium,Cash,No
ORD202119167,CUST3285895,27-09-2025,16:48,12 to 17,Female,Adult,Kitchen Appliances,Dolce Gusto Coffee Machine,1,169.01,5.07,56.65,56.65,Standard,3.22,177.3,120.65,Xmas Market,In-store,Germany,Marseille,High,PayPal,No
ORD202119168,CUST3668303,01-08-2023,20:08,1 to 11,Male,Children,Clothing,Levi's Jeans,1,147.03,4.41,41.51,41.51,Standard,6.49,157.93,116.42,Online,Online,Portugal,Krakow,Medium,Credit Card,No
ORD202119169,CUST3662712,05-12-2025,16:31,1 to 11,Male,Children,Technology,4K Streaming Stick,1,51.64,1.55,17.52,17.52,Standard,1.14,54.33,36.81,In-store,In-store,Netherlands,Milan,High,Debit Card,No
ORD202119170,CUST8811314,06-06-2025,15:30,18 over,Male,Children,Accessories,VR Headset,1,278.08,5.56,97.4,97.4,Standard,2.59,286.23,188.83,In-store,In-store,Netherlands,Rome,Low,PayPal,No
ORD202119171,CUST2939042,30-04-2023,14:10,12 to 17,Male,Teen,Technology,Smartwatch Series 8,1,201.5,5.04,67.98,67.98,Standard,1.86,208.4,140.42,In-store,In-store,Italy,Stockholm,Medium,Credit Card,No
ORD202119172,CUST3784677,07-11-2025,04:00,12 to 17,Female,Teen,Technology,4K Streaming Stick,2,52.17,3.13,18.47,36.94,Standard,6.78,114.25,77.31,In-store,In-store,Austria,Frankfurt,High,Credit Card,No
ORD202119173,CUST5455087,29-11-2023,23:31,1 to 11,Male,Children,Technology,Smart Speaker,1,94.72,2.84,32.22,32.22,Express,13.66,111.22,79,Xmas Market,In-store,France,Brussels,Low,Debit Card,Yes
ORD202119174,CUST9036841,06-12-2023,21:39,18 over,Female,Children,Home,Robot Vacuum,1,271.3,6.78,82.65,82.65,Standard,2.09,280.17,197.52,In-store,In-store,Sweden,Stockholm,High,Debit Card,No
ORD202119175,CUST2678524,16-12-2021,23:04,12 to 17,Female,Children,Clothing,Nike Running Shoes,1,169.89,4.25,55.6,55.6,Standard,4.61,178.75,123.15,Online,Online,Germany,Marseille,Low,PayPal,No
ORD202119176,CUST0798700,24-10-2025,18:06,18 over,Female,Adult,Home,Robot Vacuum,1,236.25,4.73,61.81,61.81,Standard,6.54,247.52,185.71,Online,Online,Belgium,Lisbon,Medium,Debit Card,No
ORD202119177,CUST5533506,13-11-2021,10:29,1 to 11,Female,Teen,Technology,4K Streaming Stick,1,48.88,1.47,19.42,19.42,Standard,6.8,57.15,37.73,Online,Online,Italy,Malmo,Medium,Cash,No
ORD202119178,CUST8842697,02-11-2022,05:05,18 over,Male,Teen,Technology,4K Streaming Stick,1,51.88,1.3,17.24,17.24,Express,13.66,66.84,49.6,In-store,In-store,Portugal,London,Low,Cash,No
ORD202119179,CUST0147012,31-01-2022,02:27,1 to 11,Male,Children,Toys,Barbie Doll,1,159.95,4,51.08,51.08,Pickup,0,163.95,112.87,Online,Online,Netherlands,Rotterdam,Low,Other,No
ORD202119180,CUST0561301,15-01-2021,07:37,1 to 11,Female,Children,Technology,Smart Speaker,1,100.78,3.02,26.51,26.51,Standard,1.74,105.54,79.03,In-store,In-store,Germany,Utrecht,Low,Cash,No
ORD202119181,CUST8270099,04-03-2024,21:04,18 over,Male,Adult,Clothing,Levi's Jeans,1,154.49,3.09,42.03,42.03,Standard,2.76,160.34,118.31,Online,Online,United Kingdom,Gothenburg,Low,Debit Card,No
ORD202119182,CUST5874746,21-10-2022,01:28,12 to 17,Male,Children,Accessories,Ray-Ban Sunglasses,1,141.34,4.24,37.64,37.64,Pickup,0,145.58,107.94,Xmas Market,In-store,Austria,Innsbruck,Low,Other,No
ORD202119183,CUST1299246,24-08-2021,23:00,18 over,Female,Children,Technology,Smart Speaker,1,102.31,2.05,40.15,40.15,Standard,3.5,107.86,67.71,Online,Online,Netherlands,Salzburg,Medium,Debit Card,No
ORD202119184,CUST7272091,25-01-2023,20:05,1 to 11,Male,Children,Technology,4K Streaming Stick,1,45.49,1.14,12.24,12.24,Express,13.09,59.72,47.48,Online,Online,Germany,Rome,Medium,Credit Card,No
ORD202119185,CUST3989762,29-12-2024,14:14,1 to 11,Male,Adult,Home,Robot Vacuum,1,255.89,6.4,99.25,99.25,Standard,2.42,264.71,165.46,Online,Online,United Kingdom,Porto,Low,Debit Card,No
ORD202119186,CUST7068404,14-01-2025,12:59,12 to 17,Female,Children,Accessories,Ray-Ban Sunglasses,2,162.16,9.73,49.3,98.6,Standard,2.6,336.65,238.05,In-store,In-store,Italy,Hamburg,Medium,Debit Card,No
